dataset,sample_id,stage,stage_enabled,stage_used_as_decoder_skip,R_high_low,R_high_residual,R_high_high_raw,R_high_high_hat,R_high_high_for_fusion,low_fg_bg,residual_fg_bg,high_raw_fg_bg,gate_fg_bg,high_hat_fg_bg,high_for_fusion_fg_bg,gate_fg_minus_bg,block_fusion_high_source,pred_iou,pred_has_false_alarm
NUDT-SIRST,000720,3,1,0,0.7557938099,0.6305640936,0.6555089355,0.6555089355,0.6305640936,1.001323342,0.8757815957,0.8121576309,1,0.8121576309,0.8757815957,0,residual,0.3026315868,1
NUDT-SIRST,000720,4,1,0,0.6763362288,0.6038739681,0.6085627079,0.6085627079,0.6038739681,0.6854275465,0.8180857301,0.9527762532,1,0.9527762532,0.8180857301,0,residual,0.3026315868,1
NUDT-SIRST,000195,1,1,1,0.5522606969,0.6528078318,0.6528078318,0.6528078318,0.6528078318,1.990896225,4.430040836,4.430040836,nan,4.430040836,4.430040836,nan,stage1,0.8620689511,0
NUDT-SIRST,000195,2,1,1,0.7525381446,0.7259965539,0.7136484385,0.7136484385,0.7259965539,2.753010511,2.279496193,2.820462227,1,2.820462227,2.279496193,0,residual,0.8620689511,0
NUDT-SIRST,000195,3,1,0,0.5634257793,0.4895063639,0.5630109906,0.5630109906,0.4895063639,1.295648098,1.157179475,1.062562943,1,1.062562943,1.157179475,0,residual,0.8620689511,0
NUDT-SIRST,000195,4,1,0,0.6651946902,0.588342607,0.4681094885,0.4681094885,0.588342607,0.7774329185,1.116076231,0.9045327902,1,0.9045327902,1.116076231,0,residual,0.8620689511,0
NUDT-SIRST,000519,1,1,1,0.6085433364,0.7121163011,0.7121163011,0.7121163011,0.7121163011,2.099023819,2.909716129,2.909716129,nan,2.909716129,2.909716129,nan,stage1,0.5930232406,0
NUDT-SIRST,000519,2,1,1,0.8596879244,0.8089933991,0.7673379779,0.7673379779,0.8089933991,2.639990807,2.134036541,1.75269413,1,1.75269413,2.134036541,0,residual,0.5930232406,0
NUDT-SIRST,000519,3,1,0,0.6450358629,0.5803016424,0.6105313301,0.6105313301,0.5803016424,1.05500257,1.011332154,0.9612068534,1,0.9612068534,1.011332154,0,residual,0.5930232406,0
NUDT-SIRST,000519,4,1,0,0.5719698668,0.4546033442,0.4473946393,0.4473946393,0.4546033442,1.044845939,1.004155397,0.9327087998,1,0.9327087998,1.004155397,0,residual,0.5930232406,0
NUDT-SIRST,001111,1,1,1,0.6343582869,0.6778329015,0.6778329015,0.6778329015,0.6778329015,1.744346499,5.020669937,5.020669937,nan,5.020669937,5.020669937,nan,stage1,1,0
NUDT-SIRST,001111,2,1,1,0.8056653738,0.7687115669,0.7181930542,0.7181930542,0.7687115669,5.873310566,3.876436949,3.614398479,1,3.614398479,3.876436949,0,residual,1,0
NUDT-SIRST,001111,3,1,0,0.5906950235,0.5681733489,0.5910526514,0.5910526514,0.5681733489,0.7846493721,0.9004514813,0.9077532887,1,0.9077532887,0.9004514813,0,residual,1,0
NUDT-SIRST,001111,4,1,0,0.6282173395,0.4743185043,0.4452927113,0.4452927113,0.4743185043,1.20263207,1.086711287,0.8626666665,1,0.8626666665,1.086711287,0,residual,1,0
NUDT-SIRST,000922,1,1,1,0.5513942242,0.6118505001,0.6118505001,0.6118505001,0.6118505001,1.322835207,4.109554768,4.109554768,nan,4.109554768,4.109554768,nan,stage1,0.9655172229,0
NUDT-SIRST,000922,2,1,1,0.7511861324,0.7226165533,0.6268655658,0.6268655658,0.7226165533,3.076962471,2.350561619,2.185353994,1,2.185353994,2.350561619,0,residual,0.9655172229,0
NUDT-SIRST,000922,3,1,0,0.708106339,0.5275955796,0.5793536901,0.5793536901,0.5275955796,1.103014231,1.027434707,1.018134475,1,1.018134475,1.027434707,0,residual,0.9655172229,0
NUDT-SIRST,000922,4,1,0,0.6566126347,0.5291790962,0.518997252,0.518997252,0.5291790962,1.124750853,1.102096319,1.026045918,1,1.026045918,1.102096319,0,residual,0.9655172229,0
NUDT-SIRST,000965,1,1,1,0.5567822456,0.5900141597,0.5900141597,0.5900141597,0.5900141597,1.987762213,5.339074612,5.339074612,nan,5.339074612,5.339074612,nan,stage1,0.9047619104,0
