dataset,sample_id,stage,stage_enabled,stage_used_as_decoder_skip,R_high_low,R_high_residual,R_high_high_raw,R_high_high_hat,low_fg_bg,residual_fg_bg,high_raw_fg_bg,gate_fg_bg,high_hat_fg_bg,gate_fg_minus_bg,pred_iou,pred_has_false_alarm
NUDT-SIRST,001212,1,1,1,0.6142878532,0.6548272967,0.6548272967,0.6548272967,2.569076538,8.114559174,8.114559174,nan,8.114559174,nan,1,0
NUDT-SIRST,001212,2,1,1,0.7591511011,0.7329402566,0.7348254323,0.7382107973,2.869399309,2.855845928,3.659511805,1.136335731,3.679694653,0.0784497261,1,0
NUDT-SIRST,001212,3,1,0,0.4974387884,0.7096439004,0.6909496784,0.6631475091,1.069520473,2.96450758,3.262950182,0.9326766133,2.84324789,-0.04265320301,1,0
NUDT-SIRST,001212,4,1,0,0.5904144049,0.5796337128,0.5606819391,0.5603132844,1.643747807,1.406311274,1.428602815,1.134271622,1.475807905,0.0905802846,1,0
NUDT-SIRST,000801,1,1,1,0.6295615435,0.6442238688,0.6442238688,0.6442238688,2.355523825,6.374315739,6.374315739,nan,6.374315739,nan,0.9696969986,0
NUDT-SIRST,000801,2,1,1,0.7800638676,0.7405208349,0.7411548495,0.7443560958,4.126921177,3.360766888,3.074682951,1.127818942,3.041553974,0.07815986872,0.9696969986,0
NUDT-SIRST,000801,3,1,0,0.5830537081,0.6556444168,0.6567297578,0.6351795793,1.100040317,1.84050262,2.085650682,1.116411328,2.019251585,0.06595146656,0.9696969986,0
NUDT-SIRST,000801,4,1,0,0.6013627648,0.5386122465,0.546362102,0.5552052855,1.356932759,1.318585992,1.340650439,1.112228274,1.388115525,0.0761128664,0.9696969986,0
NUDT-SIRST,000466,1,1,1,0.6223096251,0.6954956055,0.6954956055,0.6954956055,3.286987305,4.252407551,4.252407551,nan,4.252407551,nan,0.9824561477,0
NUDT-SIRST,000466,2,1,1,0.8640241623,0.8277173042,0.8113642931,0.807287991,2.387824535,2.510514259,2.953477383,1.223899126,3.206926584,0.1264000535,0.9824561477,0
NUDT-SIRST,000466,3,1,0,0.7640512586,0.7880086303,0.7740358114,0.7707673311,1.280360579,2.930645704,3.511014223,1.19163084,3.450365067,0.1044291854,0.9824561477,0
NUDT-SIRST,000466,4,1,0,0.6899716854,0.6392211914,0.640699327,0.6488595009,1.325942755,1.062472701,1.084927559,1.31158936,1.169996262,0.1779446602,0.9824561477,0
NUDT-SIRST,000449,1,1,1,0.5870936513,0.6702570915,0.6702570915,0.6702570915,3.201279402,4.153605938,4.153605938,nan,4.153605938,nan,0.8478260636,0
NUDT-SIRST,000449,2,1,1,0.8674740195,0.8372450471,0.8283516169,0.8289409876,2.25456214,2.310424566,2.714704514,1.231100678,2.988456249,0.1303007603,0.8478260636,0
NUDT-SIRST,000449,3,1,0,0.7483415604,0.783210218,0.7977227569,0.7930805087,1.323568463,2.835664749,3.439939022,1.15000236,3.169324398,0.08153581619,0.8478260636,0
NUDT-SIRST,000449,4,1,0,0.755025506,0.7067390084,0.6984129548,0.7094860077,2.947762251,1.93210423,1.918578506,1.539062023,2.147799969,0.2668860555,0.8478260636,0
NUDT-SIRST,000913,1,1,1,0.516554594,0.5820510387,0.5820510387,0.5820510387,1.708520055,4.1438694,4.1438694,nan,4.1438694,nan,0.8333333135,0
NUDT-SIRST,000913,2,1,1,0.7219896913,0.6664283276,0.6591082811,0.6675640345,2.310698271,2.241527796,2.443681002,1.147988915,2.485752583,0.09113800526,0.8333333135,0
NUDT-SIRST,000913,3,1,0,0.6109494567,0.6908795834,0.7054203749,0.7043350339,0.6834594011,1.484812737,1.889550567,1.078273773,1.812102079,0.04461711645,0.8333333135,0
NUDT-SIRST,000913,4,1,0,0.4569789171,0.4914087653,0.3958103657,0.4108290076,1.433781385,1.157204866,1.067794919,0.9781416059,1.075940728,-0.01009628177,0.8333333135,0
NUDT-SIRST,000607,1,1,1,0.6082103252,0.6965370178,0.6965370178,0.6965370178,7.677473068,8.048019409,8.048019409,nan,8.048019409,nan,0.5600000024,0
NUDT-SIRST,000607,2,1,1,0.8390130401,0.801315248,0.7926190495,0.8029043674,1.421383381,2.417714119,2.512531042,1.143283606,2.644085884,0.07913464308,0.5600000024,0
NUDT-SIRST,000607,3,1,0,0.7511914372,0.7735355496,0.7686132789,0.7581171989,1.231317759,3.847333908,4.39658308,1.123669147,3.813132524,0.06785309315,0.5600000024,0
NUDT-SIRST,000607,4,1,0,0.8164519072,0.7728360891,0.7665840387,0.7778632045,2.699625015,2.191507339,2.195806265,1.407013059,2.396303415,0.2180390358,0.5600000024,0
NUDT-SIRST,001218,1,1,1,0.7039171457,0.7952034473,0.7952034473,0.7952034473,3.204267025,3.433074236,3.433074236,nan,3.433074236,nan,1,0
NUDT-SIRST,001218,2,1,1,0.7891773582,0.761341393,0.7494787574,0.7530038357,1.459734082,1.88025105,1.900306225,1.099385023,1.960955381,0.06184864044,1,0
NUDT-SIRST,001218,3,1,0,0.6997890472,0.7414319515,0.7362307906,0.7300928235,1.42517519,2.951778889,3.000288963,1.108432055,2.906967878,0.05779057741,1,0
NUDT-SIRST,001218,4,1,0,0.5008467436,0.4424937665,0.4143687487,0.4063377976,0.5164085031,0.784743309,0.7652438283,1.166808844,0.765635848,0.07322478294,1,0
NUDT-SIRST,001096,1,1,1,0.5788216591,0.6338530779,0.6338530779,0.6338530779,2.181935787,3.040896177,3.040896177,nan,3.040896177,nan,0.8260869384,0
NUDT-SIRST,001096,2,1,1,0.8390339613,0.7958298326,0.7904558778,0.7950741649,1.295121789,1.525922775,1.647687316,1.188985109,1.658112407,0.09990888834,0.8260869384,0
NUDT-SIRST,001096,3,1,0,0.7526997328,0.7380381823,0.7200937867,0.7149039507,0.8639614582,1.631706953,1.960300922,1.047677875,1.835616708,0.02808743715,0.8260869384,0
NUDT-SIRST,001096,4,1,0,0.6287514567,0.5412942171,0.4131225944,0.365880996,1.077987671,1.039892316,1.008657694,0.9826633334,0.9999603629,-0.008054733276,0.8260869384,0
NUDT-SIRST,000850,1,1,1,0.6259236336,0.6336187124,0.6336187124,0.6336187124,2.467072964,5.997609138,5.997609138,nan,5.997609138,nan,0.9302325845,0
NUDT-SIRST,000850,2,1,1,0.792149961,0.7642131448,0.7626368999,0.7671405077,3.921818256,3.289934635,3.022126436,1.134033442,2.918179274,0.08260971308,0.9302325845,0
NUDT-SIRST,000850,3,1,0,0.5796802044,0.6820392609,0.6883636713,0.6756573915,1.493812561,1.861408949,2.00373888,1.04336524,1.931995034,0.02436745167,0.9302325845,0
NUDT-SIRST,000850,4,1,0,0.6577916741,0.5655065775,0.5817299485,0.597636044,1.655028224,1.249720693,1.288680434,1.206061363,1.384236813,0.1213847399,0.9302325845,0
