dataset,sample_id,stage,stage_enabled,stage_used_as_decoder_skip,R_high_low,R_high_residual,R_high_high_raw,R_high_high_hat,low_fg_bg,residual_fg_bg,high_raw_fg_bg,gate_fg_bg,high_hat_fg_bg,gate_fg_minus_bg,pred_iou,pred_has_false_alarm
NUAA-SIRST,Misc_15,4,1,0,0.5786601305,0.5378339291,0.5212040544,0.5059658885,1.089191437,0.7282155752,0.7941005826,1.120710492,0.8608852625,0.06621778011,0.730769217,0
NUAA-SIRST,Misc_1,1,1,1,0.5114022493,0.5643247366,0.5643247366,0.5643247366,3.71811223,13.89840508,13.89840508,nan,13.89840508,nan,0.6111111045,0
NUAA-SIRST,Misc_1,2,1,1,0.8452640772,0.8135434389,0.8136567473,0.8157439828,2.980126619,3.838593245,3.952578068,1.071544051,4.250461102,0.04135376215,0.6111111045,0
NUAA-SIRST,Misc_1,3,1,0,0.7115757465,0.7621290684,0.7783676982,0.7842986584,0.7086119056,1.81020999,2.252565145,1.011324763,2.37566638,0.006583034992,0.6111111045,0
NUAA-SIRST,Misc_1,4,1,0,0.611472249,0.5591472387,0.5329723954,0.5225970149,1.25505805,1.103628397,1.116802573,1.009182811,1.120455265,0.005556225777,0.6111111045,0
NUAA-SIRST,Misc_361,1,1,1,0.5344817042,0.631954968,0.631954968,0.631954968,1.962499499,6.571377754,6.571377754,nan,6.571377754,nan,0.1688311696,1
NUAA-SIRST,Misc_361,2,1,1,0.8655138612,0.8336504698,0.825987637,0.8241872191,2.918817759,2.631049156,2.696299553,1.085993171,2.822186708,0.0508428216,0.1688311696,1
NUAA-SIRST,Misc_361,3,1,0,0.824375391,0.7656514645,0.7666674852,0.765173018,0.8382049203,1.075883269,1.267982244,1.021806955,1.316298008,0.0125617981,0.1688311696,1
NUAA-SIRST,Misc_361,4,1,0,0.6457541585,0.5279788375,0.5209626555,0.5158014894,1.075121999,1.079340458,1.085299611,0.9591678977,1.058279037,-0.02246659994,0.1688311696,1
NUAA-SIRST,Misc_373,1,1,1,0.3657505512,0.6105515361,0.6105515361,0.6105515361,1.860059023,15.01497841,15.01497841,nan,15.01497841,nan,0.8000000119,0
NUAA-SIRST,Misc_373,2,1,1,0.7911825776,0.7727206349,0.7663870454,0.7734966278,2.930099964,3.181574345,3.191580772,1.1103791,3.212392807,0.06388616562,0.8000000119,0
NUAA-SIRST,Misc_373,3,1,0,0.5509639382,0.6006471515,0.6275724769,0.6235830188,1.090784907,1.814587235,2.081974506,0.9500077963,2.059862375,-0.029720366,0.8000000119,0
NUAA-SIRST,Misc_373,4,1,0,0.4269279838,0.348099798,0.3334960043,0.3147412241,1.026352167,1.028384924,1.030784369,1.002365828,1.037046671,0.001485705376,0.8000000119,0
NUAA-SIRST,Misc_151,1,1,1,0.3536587954,0.6298629045,0.6298629045,0.6298629045,1.199001789,9.742360115,9.742360115,nan,9.742360115,nan,0.7083333135,0
NUAA-SIRST,Misc_151,2,1,1,0.7865839601,0.7335494757,0.7373197675,0.7401944399,1.886987805,1.743454337,1.815593362,1.120009542,1.835520148,0.06916004419,0.7083333135,0
NUAA-SIRST,Misc_151,3,1,0,0.5641571879,0.5672627091,0.5585951805,0.5529213548,0.4999795258,0.7673431635,0.9163445234,0.9926543236,0.9466663599,-0.00429558754,0.7083333135,0
NUAA-SIRST,Misc_151,4,1,0,0.4950343668,0.3676890731,0.3691741824,0.3542142808,1.397779822,1.160185099,1.170388699,1.007459164,1.158586383,0.004654884338,0.7083333135,0
NUAA-SIRST,Misc_97,1,1,1,0.4624473453,0.7050025463,0.7050025463,0.7050025463,1.386241436,6.060351372,6.060351372,nan,6.060351372,nan,0.6666666865,0
NUAA-SIRST,Misc_97,2,1,1,0.8673436046,0.8472027779,0.837765038,0.8286087513,2.850520134,2.692864895,2.572973013,1.096278548,2.761682272,0.05617296696,0.6666666865,0
NUAA-SIRST,Misc_97,3,1,0,0.6065690517,0.633525908,0.6366300583,0.6431391835,1.248969436,1.484680295,1.686968565,0.9468010664,1.660816669,-0.03166544437,0.6666666865,0
NUAA-SIRST,Misc_97,4,1,0,0.6209946275,0.611761272,0.5870688558,0.5695090294,1.311782479,1.795069933,1.731045246,0.8607230783,1.586011291,-0.08451032639,0.6666666865,0
