dataset,sample_id,stage,stage_enabled,stage_used_as_decoder_skip,R_high_low,R_high_residual,R_high_high_raw,R_high_high_hat,low_fg_bg,residual_fg_bg,high_raw_fg_bg,gate_fg_bg,high_hat_fg_bg,gate_fg_minus_bg,pred_iou,pred_has_false_alarm
IRSTD-1K,XDU451,3,1,0,0.762773931,0.7711194754,0.7853720188,0.7588065863,1.925566673,2.670073986,3.000826836,0.8796852231,2.496220112,-0.07765746117,0.4761904776,0
IRSTD-1K,XDU451,4,1,0,0.7544007897,0.7039616704,0.6920561194,0.6866481304,0.8760902286,0.9305295348,0.9384567142,1.03099525,0.9339951277,0.01943099499,0.4761904776,0
IRSTD-1K,XDU694,1,1,1,0.5655126572,0.6748486161,0.6748486161,0.6748486161,2.633554459,6.928104877,6.928104877,nan,6.928104877,nan,0.5,0
IRSTD-1K,XDU694,2,1,1,0.7970129848,0.7717526555,0.7750484943,0.7854888439,1.550617576,2.211923122,3.302280903,1.388121009,3.616016865,0.2049335241,0.5,0
IRSTD-1K,XDU694,3,1,0,0.7487140298,0.7306287885,0.7385474443,0.7181614637,0.8632159829,2.205588579,2.698977232,0.8924671412,2.268102169,-0.06683510542,0.5,0
IRSTD-1K,XDU694,4,1,0,0.7717199922,0.6816053391,0.6742622256,0.6794685125,0.4277337492,1.014471889,1.073607206,0.8868697882,0.9227862954,-0.07105064392,0.5,0
IRSTD-1K,XDU878,1,1,1,0.5682383776,0.6904444695,0.6904444695,0.6904444695,5.226917744,3.646995306,3.646995306,nan,3.646995306,nan,0.6181818247,0
IRSTD-1K,XDU878,2,1,1,0.8488504887,0.8041090965,0.7878167033,0.7891448736,2.960383415,3.815639734,4.361107349,1.098967075,3.738645077,0.05323189497,0.6181818247,0
IRSTD-1K,XDU878,3,1,0,0.7231322527,0.7426025867,0.7606489062,0.7388105989,0.7093598843,2.103553057,2.561472416,0.9490579367,2.271154881,-0.03096997738,0.6181818247,0
IRSTD-1K,XDU878,4,1,0,0.5823041797,0.548910439,0.5460532308,0.5496587753,0.6399545074,0.8435309529,0.8375008702,1.004230022,0.8125433922,0.002738893032,0.6181818247,0
IRSTD-1K,XDU259,1,1,1,0.5504662991,0.680588007,0.680588007,0.680588007,4.39190197,4.774046421,4.774046421,nan,4.774046421,nan,0.75,0
IRSTD-1K,XDU259,2,1,1,0.8596472144,0.8426883817,0.8480077386,0.8490541577,1.093999386,1.870284081,2.237546921,1.130797863,2.129793406,0.07011330128,0.75,0
IRSTD-1K,XDU259,3,1,0,0.7265449166,0.7369113564,0.7591023445,0.737667799,0.7196493745,1.651960969,2.116693258,0.9575252533,1.813621879,-0.02639400959,0.75,0
IRSTD-1K,XDU259,4,1,0,0.7500010133,0.5778921843,0.5806856155,0.5857083201,0.8263406157,0.7228531241,0.7311918736,1.090677142,0.6989057064,0.05414646864,0.75,0
IRSTD-1K,XDU708,1,1,1,0.5472066402,0.620660603,0.620660603,0.620660603,8.484899521,38.44617462,38.44617462,nan,38.44617462,nan,0.6499999762,0
IRSTD-1K,XDU708,2,1,1,0.78296417,0.765229702,0.7740350962,0.7711229324,1.753639936,4.313361168,5.855626106,1.288343191,5.731483459,0.1413455009,0.6499999762,0
IRSTD-1K,XDU708,3,1,0,0.7447965741,0.7169716954,0.7253879905,0.7281175256,0.7268356681,2.428894997,2.844480038,1.221464634,2.761713505,0.1067790389,0.6499999762,0
IRSTD-1K,XDU708,4,1,0,0.5389902592,0.6530459523,0.6523453593,0.6395565271,1.170423508,1.247265458,1.189375877,1.067915559,1.20433259,0.0406870842,0.6499999762,0
IRSTD-1K,XDU442,1,1,1,0.5936305523,0.6908087134,0.6908087134,0.6908087134,8.250892639,13.81591225,13.81591225,nan,13.81591225,nan,0.7058823705,0
IRSTD-1K,XDU442,2,1,1,0.8510281444,0.833103776,0.8349334002,0.835752368,2.047509909,3.254924774,3.429125309,1.161876559,3.334075689,0.08962249756,0.7058823705,0
IRSTD-1K,XDU442,3,1,0,0.7252359986,0.7127106786,0.7163177133,0.7123975158,1.965230227,2.463659763,2.879935741,1.009519577,2.784318447,0.005927145481,0.7058823705,0
IRSTD-1K,XDU442,4,1,0,0.6272065639,0.6365757585,0.6254159808,0.6178389788,0.3943409622,0.6312727332,0.6324822307,1.00389123,0.5946099162,0.002454698086,0.7058823705,0
IRSTD-1K,XDU829,1,1,1,0.5930493474,0.6997007728,0.6997007728,0.6997007728,6.619102955,24.19879913,24.19879913,nan,24.19879913,nan,0.75,0
