dataset,sample_id,stage,stage_enabled,stage_used_as_decoder_skip,R_high_low,R_high_residual,R_high_high_raw,R_high_high_hat,R_high_high_for_fusion,low_fg_bg,residual_fg_bg,high_raw_fg_bg,gate_fg_bg,high_hat_fg_bg,high_for_fusion_fg_bg,gate_fg_minus_bg,block_fusion_high_source,pred_iou,pred_has_false_alarm
NUDT-SIRST,001317,1,1,1,0.5773902535,0.7409026027,0.7409026027,0.7409026027,0.7409026027,3.860077858,3.478096485,3.478096485,nan,3.478096485,3.478096485,nan,stage1,0,1
NUDT-SIRST,001317,2,1,1,0.8402059078,0.8139839768,0.8143395185,0.808885932,0.8143395185,1.315735579,1.856792808,2.014242649,1.118127942,2.075363398,2.014242649,0.07288730145,high_raw,0,1
NUDT-SIRST,001317,3,1,0,0.800067842,0.7566391826,0.7519443035,0.7431033254,0.7519443035,1.107941985,1.208361149,1.252922893,1.045645952,1.276090026,1.252922893,0.02509754896,high_raw,0,1
NUDT-SIRST,001317,4,1,0,0.6682268977,0.5986811519,0.5869773626,0.5709722638,0.5869773626,0.9571838975,0.9058318734,0.8382015228,0.9681816697,0.8368056417,0.8382015228,-0.01634502411,high_raw,0,1
NUDT-SIRST,001314,1,1,1,0.5867254734,0.7543563843,0.7543563843,0.7543563843,0.7543563843,3.923213243,3.807222128,3.807222128,nan,3.807222128,3.807222128,nan,stage1,0.722222209,0
NUDT-SIRST,001314,2,1,1,0.8544636965,0.8203219771,0.8185154796,0.8101337552,0.8185154796,0.9144817591,1.65199554,2.30400753,1.233497262,2.552896976,2.30400753,0.1388062239,high_raw,0.722222209,0
NUDT-SIRST,001314,3,1,0,0.7637710571,0.7447150946,0.7403672934,0.7353781462,0.7403672934,1.86335659,2.001914501,2.196107864,1.040629625,2.123403788,2.196107864,0.02205103636,high_raw,0.722222209,0
NUDT-SIRST,001314,4,1,0,0.55150491,0.5406121016,0.5434957147,0.5238391161,0.5434957147,0.9686685205,0.6986651421,0.7320548892,1.002755284,0.7725131512,0.7320548892,0.001358568668,high_raw,0.722222209,0
NUDT-SIRST,000352,1,1,1,0.6066862345,0.7288399935,0.7288399935,0.7288399935,0.7288399935,5.892607689,10.46802902,10.46802902,nan,10.46802902,10.46802902,nan,stage1,1,0
NUDT-SIRST,000352,2,1,1,0.8842301965,0.8613790274,0.8593144417,0.8561769724,0.8593144417,1.269544244,2.40154314,3.318804264,1.166600585,3.483127594,3.318804264,0.1027332544,high_raw,1,0
